tmdb_id,imdb_id,title,original_title,overview,release_date,status,genres,keywords,director,top_cast,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,production_country,adult,video,omdb_error,roi,is_animation,release_year,release_month,release_quarter,is_holiday_window,budget_musd,revenue_musd,profit_musd,vote_count_log,popularity_log,num_genres,genre_animation,genre_adventure,genre_family,genre_drama,genre_fantasy,genre_comedy,genre_action,success_score,success_label
529203,tt2850386,The Croods: A New Age,The Croods: A New Age,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",2020-11-25,Released,"Adventure, Animation, Comedy, Family, Fantasy","sequel, prehistory, aftercreditsstinger, duringcreditsstinger, candid, playful, joyous, admiring, adoring",Joel Crawford,"Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman",65000000,215905815,95,7.441,4130,7.3883,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt2850386&plot=short&apikey=f87d98bd,3.3216279230769232,1,2020,11,4,1,65.0,215.905815,150.905815,8.326274787396764,2.1268378777792205,5,1,1,1,0,1,1,0,4.922949465161013,1
508439,tt7146812,Onward,Onward,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",2020-02-29,Released,"Adventure, Animation, Comedy, Family, Fantasy","elves, magic, dead father, dead parent, fantasy world, teenage protagonist, brother brother relationship",Dan Scanlon,"Tom Holland, Chris Pratt, Julia Louis-Dreyfus, Octavia Spencer, Mel Rodriguez",200000000,141888276,102,7.641,6558,6.8246,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt7146812&plot=short&apikey=f87d98bd,0.70944138,1,2020,2,1,0,200.0,141.888276,-58.111724,8.788593431293735,2.057272616908774,5,1,1,1,0,1,1,0,3.856378528230376,1
677638,tt10474606,We Bare Bears: The Movie,We Bare Bears: The Movie,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.",2020-06-30,Released,"Adventure, Animation, Comedy, Family, TV Movie","canada, grizzly bear, villain, polar bear, road trip, panda, slice of life, fugitive, police chase, agent",Daniel Chong,"Eric Edelstein, Bobby Moynihan, Demetri Martin, Marc Evan Jackson, Jason Lee",0,0,69,7.838,850,6.7577,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt10474606&plot=short&apikey=f87d98bd,0.0,1,2020,6,2,1,0.0,0.0,0.0,6.7464121285733745,2.0486858985098335,5,1,1,1,0,0,1,0,3.278764704062481,1
446893,tt6587640,Trolls World Tour,Trolls World Tour,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",2020-03-11,Released,"Adventure, Animation, Comedy, Family, Fantasy, Music","dancing, friendship, concert, country music, guitar, cloud, saxophone, sequel, jail, based on toy",Walt Dohrn,"Anna Kendrick, Justin Timberlake, Ron Funches, Rachel Bloom, James Corden",90000000,49276818,91,7.242,2269,6.545,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt6587640&plot=short&apikey=f87d98bd,0.5475202,1,2020,3,1,0,90.0,49.276818,-40.723182,7.727535110475448,2.020885092219812,6,1,1,1,0,1,1,0,3.519147120404289,1
400160,tt4823776,The SpongeBob Movie: Sponge on the Run,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",2020-08-14,Released,"Adventure, Animation, Comedy, Family, Fantasy","part live action, based on tv series",Tim Hill,"Tom Kenny, Bill Fagerbakke, Rodger Bumpass, Mr. Lawrence, Keanu Reeves",60000000,4810790,95,7.404,2978,6.3672,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4823776&plot=short&apikey=f87d98bd,0.0801798333333333,1,2020,8,3,0,60.0,4.81079,-55.18921,7.999342952713282,1.9970377154250203,5,1,1,1,0,1,1,0,3.3865380252207453,1
441130,tt5198068,Wolfwalkers,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",2020-10-26,Released,"Adventure, Animation, Family, Fantasy","friendship, wolf, magic, fairy tale, shapeshifting, wolf's lair, feral child, forest, woods, female protagonist","Tomm Moore, Ross Stewart","Honor Kneafsey, Eva Whittaker, Sean Bean, Simon McBurney, Tommy Tiernan",12000000,1310720,102,8.193,1376,5.3931,en,FR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5198068&plot=short&apikey=f87d98bd,0.1092266666666666,1,2020,10,4,0,12.0,1.31072,-10.68928,7.227662498728654,1.8552192837708095,4,1,1,1,0,1,0,0,3.4598342673749194,1
573730,tt10068916,Made in Abyss: Dawn of the Deep Soul,劇場版メイドインアビス 深き魂の黎明,"A continuation of the epic adventure of plucky Riko and Reg who are joined by their new friend Nanachi. Together they descend into the Abyss' treacherous fifth layer, the Sea of Corpses, and encounter the mysterious Bondrewd, a legendary White Whistle whose shadow looms over Nanachi's troubled past. Bondrewd is ingratiatingly hospitable, but the brave adventurers know things are not always as they seem in the enigmatic Abyss.",2020-01-17,Released,"Adventure, Animation, Fantasy, Mystery","child abuse, immortality, underground, gore, exploration, sequel, survival, human sacrifice, based on manga, robot",Masayuki Kojima,"Miyu Tomita, Mariya Ise, Shiori Izawa, Toshiyuki Morikawa, Inori Minase",0,4971635,105,7.792,295,4.775,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt10068916&plot=short&apikey=f87d98bd,0.0,1,2020,1,1,0,0.0,4.971635,4.971635,5.69035945432406,1.7535382564078572,4,1,1,0,0,1,0,0,3.0645846566097874,1
385103,tt3152592,Scoob!,Scoob!,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",2020-07-08,Released,"Animation, Comedy, Family, Mystery","friendship, superhero, villain, heroism, talking dog, friends, based on cartoon, criminal investigation, boy and dog, caveman",Tony Cervone,"Will Forte, Mark Wahlberg, Jason Isaacs, Gina Rodriguez, Zac Efron",90000000,28600000,94,6.99,1809,4.5729,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt3152592&plot=short&apikey=f87d98bd,0.3177777777777777,1,2020,7,3,1,90.0,28.6,-61.4,7.501082124259871,1.7179155647694926,4,1,0,1,0,0,1,0,3.2733496533544044,1
667520,tt11958344,A Whisker Away,泣きたい私は猫をかぶる,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",2020-06-18,Released,"Animation, Drama, Fantasy, Romance","mask, secret love, magic, cat, shapeshifting, supernatural, bullying, anthropomorphism, slice of life, unrequited love","Junichi Sato, Tomotaka Shibayama","Mirai Shida, Natsuki Hanae, Koichi Yamadera, Hiroaki Ogi, Minako Kotobuki",0,0,104,7.869,1486,4.5325,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11958344&plot=short&apikey=f87d98bd,0.0,1,2020,6,2,1,0.0,0.0,0.0,7.304515946460155,1.7106397929430677,4,1,0,0,1,1,0,0,3.3195233609104835,1
618344,tt11079148,Justice League Dark: Apokolips War,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",2020-05-05,Released,"Action, Adventure, Animation, Fantasy","superhero, based on comic, hopeless, depressing, bitter, disrespectful, dc animated movie universe (dcamu)","Matt Peters, Christina Sotta","Matt Ryan, Jerry O'Connell, Taissa Farmiga, Jason O'Mara, Rosario Dawson",0,0,90,8.199,1566,4.4999,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11079148&plot=short&apikey=f87d98bd,0.0,1,2020,5,2,0,0.0,0.0,0.0,7.356918242356021,1.7047299102549522,4,1,1,0,0,1,0,1,3.408997222891646,1
682153,tt10588750,Doraemon: Nobita's New Dinosaur,映画ドラえもん のび太の新恐竜,Nobita accidentally finds a fossil dinosaur egg mixed with rocks in the dinosaur fossil exhibition site that he had visited before. He returns it to its original state with the 'time blanket'.,2020-08-07,Released,"Adventure, Animation, Comedy, Family, Fantasy, Science Fiction","gadget, time travel, dinosaur, based on manga, anime",Kazuaki Imai,"Wasabi Mizuta, Megumi Oohara, Yumi Kakazu, Tomokazu Seki, Subaru Kimura",0,34218525,111,7.43,57,4.0653,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt10588750&plot=short&apikey=f87d98bd,0.0,1,2020,8,3,0,0.0,34.218525,34.218525,4.060443010546419,1.6224133659564905,6,1,1,1,0,1,1,0,2.7099284564754362,0
662708,tt11819890,Pokémon the Movie: Secrets of the Jungle,劇場版ポケットモンスター ココ,"In the Forest of Okoya, Koko is a feral child who has been raised as a Pokémon by the Mythical Pokémon Zarude. Koko has grown up never doubting that he is a Pokémon even though he can't really use any sort of moves. Ash Ketchum and Pikachu meet Koko and help him protect the Great Tree from the crooked scientist Dr. Zed.",2020-12-25,Released,"Adventure, Animation, Family, Fantasy","pocket monsters, based on video game, anime, jungle boy, evil scientist, sacred tree",Tetsuo Yajima,"Rica Matsumoto, Ikue Otani, Moka Kamishiraishi, Megumi Hayashibara, Shin-ichiro Miki",0,21097921,101,7.169,201,3.3622,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11819890&plot=short&apikey=f87d98bd,0.0,1,2020,12,4,1,0.0,21.097921,21.097921,5.308267697401205,1.472976517255615,4,1,1,1,0,1,0,0,2.8094366321985227,1
755812,tt12816348,"Miraculous World: New York, United HeroeZ","Miraculous World : New York, les héros unis","Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week.",2020-09-25,Released,"Action, Adventure, Animation, Family, TV Movie","new york city, paris, france, superhero, الدعسوقة",Thomas Astruc,"Anouck Hautbois, Benjamin Bollen, Antoine Tomé, Fily Keita, Céline Melloul",0,0,61,8.089,1125,3.3499,fr,BR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt12816348&plot=short&apikey=f87d98bd,0.0,1,2020,9,3,0,0.0,0.0,0.0,7.026426808699636,1.4701528563306059,5,1,1,1,0,0,0,1,3.2967369497545365,1
642121,tt11193002,The Stranger by the Shore,海辺のエトランゼ,"Abandoned after coming out, Shun befriends Mio just before he has to move. Years later, Mio returns with a confession. How will Shun feel?",2020-09-11,Released,"Animation, Drama, Romance","love triangle, bullying, okinawa, love, slice of life, based on manga, remote island, lgbt, anime, time skip",Akiyo Ohashi,"Taishi Murata, Yoshitsugu Matsuoka, Yu Shimamura, Kanae Itou, Sayaka Nakaya",0,0,59,7.923,162,3.2802,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11193002&plot=short&apikey=f87d98bd,0.0,1,2020,9,3,0,0.0,0.0,0.0,5.093750200806762,1.4539997374739035,3,1,0,0,1,0,0,0,2.9629124907420996,1
631132,tt11151982,Goblin Slayer: Goblin's Crown,ゴブリンスレイヤー -GOBLIN'S CROWN-,"Goblin Slayer and his party head up to the snowy mountains in the north after receiving that request from the Sword Maiden to find any information on the Noble Fencer that disappeared after leaving to slay some goblins. A small village gets attacked, they encounter a mysterious chapel, and something about how these goblins are acting bothers the Goblin slayer.  In order to save the captured Noble Fencer, the Goblin Slayer and his party head to an ancient fortress covered in snow to face off with a powerful foe and a horde of goblins!",2020-02-01,Released,"Action, Adventure, Animation, Fantasy","rape, based on novel or book, elves, magic, murder, religion, massacre, adventurer, dark fantasy, goblin",Takaharu Ozaki,"Yuuichirou Umehara, Yui Ogura, Nao Toyama, Yuichi Nakamura, Tomokazu Sugita",0,0,86,7.291,304,3.2002,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11151982&plot=short&apikey=f87d98bd,0.0,1,2020,2,1,0,0.0,0.0,0.0,5.720311776607412,1.435132143203191,4,1,1,0,0,1,0,1,2.8960665879715903,1
655431,tt11433874,Psycho-Pass 3: First Inspector,PSYCHO-PASS サイコパス 3 FIRST INSPECTOR,"Inspector Kei Mikhail Ignatov finds himself involved with an organization named Bifrost with the possibility of freeing his wife if he betrays Unit One. Koichi Azusawa coordinates an assault on the Public Safety Bureau tower using his hacker Obata, locking down the building and kidnapping Inspector Arata Shindo. Azusawa demands that governor Karina Komiya resign from her position.",2020-03-27,Released,"Action, Animation, Crime, Science Fiction","police, detective, dystopia, conspiracy, cyberpunk, criminal, ethical dilemma, seinen, anime",Naoyoshi Shiotani,"Takahiro Sakurai, Junichi Suwabe, Yuichi Nakamura, Kaori Nazuka, Ayane Sakura",0,757096,137,7.563,112,3.1109,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt11433874&plot=short&apikey=f87d98bd,0.0,1,2020,3,1,0,0.0,0.757096,0.757096,4.727387818712341,1.413641982638128,4,1,0,0,0,0,0,1,2.8119044702025704,1
665251,tt9310328,Altered Carbon: Resleeved,オルタード・カーボン：リスリーブド,"On the planet Latimer, Takeshi Kovacs must protect a tattooist while investigating the death of a yakuza boss alongside a no-nonsense CTAC.",2020-03-18,Released,"Animation, Science Fiction","yakuza, distant future, cyberpunk, adult animation, neo-noir, anime, cyber thriller","Yoshiyuki Okada, Takeru Nakajima","Tatsuhisa Suzuki, Rina Sato, Ayaka Asai, Kenji Yamauchi, Kanehira Yamamoto",0,0,75,6.564,322,2.9833,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt9310328&plot=short&apikey=f87d98bd,0.0,1,2020,3,1,0,0.0,0.0,0.0,5.777652323222656,1.3821106214735595,2,1,0,0,0,0,0,0,2.7149644417044323,0
560050,tt7488208,Over the Moon,Over the Moon,"Fueled by memories of her mother, resourceful Fei Fei builds a rocket to the moon on a mission to prove the existence of a legendary moon goddess.",2020-10-16,Released,"Adventure, Animation, Family, Fantasy","moon, musical, rocket, approving",Glen Keane,"Cathy Ang, Phillipa Soo, Robert G. Chiu, Ken Jeong, John Cho",0,0,95,7.182,1389,2.929,en,CN,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt7488208&plot=short&apikey=f87d98bd,0.0,1,2020,10,4,0,0.0,0.0,0.0,7.237059026124737,1.3683849405763227,4,1,1,1,0,1,0,0,3.086316595005159,1
594328,tt1817232,Phineas and Ferb the Movie: Candace Against the Universe,Phineas and Ferb the Movie: Candace Against the Universe,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",2020-08-27,Released,"Animation, Comedy, Family, Science Fiction","cartoon, enthusiastic","Dan Povenmire, Bob Bowen","Ashley French, Vincent Martella, David Errigo Jr., Dan Povenmire, Olivia Olson",0,0,86,7.2,401,2.7484,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt1817232&plot=short&apikey=f87d98bd,0.0,1,2020,8,3,0,0.0,0.0,0.0,5.996452088619021,1.3213290822675317,4,1,0,1,0,0,1,0,2.897667175632983,1
